!MOLECULE
PO spectroscopy from CDMS version April 2008 (with hfs)
!MASS
47.0
!Number of energy levels
116
!LEVEL + ENERGY(CM^-1) + WEIGHT + QUANTUM NOS.  ElecStateLabel_J_S_N_Lambda_v_F_parity_kronigParity
!TRANS + UP + LOW + EINSTEINA(s^-1) + FREQ(GHz) + E_up(K)
    1	  6     3   3.8288e-6	    65.3122370	     3.164
    2	  7     2   2.5905e-6	    65.9144950	     3.159
    3	  7     5   1.2767e-6	    64.9739510	     3.169
    4	  8     3   1.2806e-6	    65.5382740	     3.169
    5	  8     4   2.5586e-6	    65.4738640	     3.191
    6	  9     5   3.8643e-6	    65.5480000	     3.164
    7	 10     6   2.1321e-5	   108.9984450	     8.408
    8	 11     6   2.1372e-6	   109.2713760	     8.390
    9	 11     8   1.9198e-5	   109.0453960	     8.403
   10	 12     7   1.9306e-5	   109.2811890	     8.432
   11	 12     9   2.1336e-6	   108.7071920	     8.403
   12	 13     9   2.1434e-5	   109.2062000	     8.408
   13	 14    10   6.2741e-5	   152.6569790	   328.665
   14	 15    10   2.9933e-6	   152.9532470	   328.665
   15	 15    11   5.9756e-5	   152.6802820	   328.677
   16	 16    12   5.9977e-5	   152.8881280	   328.677
   17	 16    13   2.9894e-6	   152.3890580	   328.665
   18	 17    13   6.2977e-5	   152.8554540	   328.665
   19	 18    14   1.3834e-4	   196.3059200	    15.746
   20	 19    14   3.8484e-6	   196.6161040	    15.717
   21	 19    15   1.3450e-4	   196.3198160	    15.731
   22	 20    16   1.3490e-4	   196.5184000	    15.769
   23	 20    17   3.8449e-6	   196.0520280	    15.746
   24	 21    17   1.3872e-4	   196.5002220	    15.731
   25	 22    18   2.5835e-4	   239.9489820	   336.050
   26	 23    18   4.7038e-6	   240.2682870	   336.050
   27	 23    19   2.5369e-4	   239.9581010	   336.058
   28	 24    20   2.5427e-4	   240.1525280	   336.058
   29	 24    21   4.7000e-6	   239.7043380	   336.050
   30	 25    21   2.5897e-4	   240.1410590	   336.050
   31	 26    22   4.3302e-4	   283.5868346	    25.178
   32	 27    22   5.5586e-6	   283.9124850	    25.138
   33	 27    23   4.2745e-4	   283.5931860	    25.153
   34	 28    24   4.2839e-4	   283.7854186	    25.200
   35	 28    25   5.5537e-6	   283.3486949	    25.178
   36	 29    25   4.3392e-4	   283.7776104	    25.153
   37	 30    26   6.7268e-4	   327.2193520	   345.542
   38	 31    26   6.4123e-6	   327.5496150	   345.542
   39	 31    27   6.6618e-4	   327.2239530	   345.549
   40	 32    28   6.6745e-4	   327.4149140	   345.549
   41	 32    29   6.4086e-6	   326.9859810	   345.542
   42	 33    29   6.7372e-4	   327.4093210	   345.542
   43	 34    30   9.8740e-4	   370.8461070	    36.704
   44	 35    30   7.2661e-6	   371.1797770	    36.655
   45	 35    31   9.8000e-4	   370.8495180	    36.670
   46	 36    32   9.8159e-4	   371.0396850	    36.725
   47	 36    33   7.2619e-6	   370.6163560	    36.704
   48	 37    33   9.8889e-4	   371.0355400	    36.670
   49	 38    34   1.3874e-3	   414.4665455	   357.143
   50	 39    34   8.1192e-6	   414.8028007	   357.143
   51	 39    35   1.3794e-3	   414.4691304	   357.149
   52	 40    36   1.3813e-3	   414.6587959	   357.149
   53	 40    37   8.1161e-6	   414.2396193	   357.143
   54	 41    37   1.3894e-3	   414.6556404	   357.143
   55	 42    38   1.8829e-3	   458.0800250	    50.324
   56	 43    38   8.9735e-6	   458.4182480	    50.265
   57	 43    39   1.8739e-3	   458.0819870	    50.281
   58	 44    40   1.8765e-3	   458.2713380	    50.345
   59	 44    41   8.9694e-6	   457.8553380	    50.324
   60	 45    41   1.8852e-3	   458.2688920	    50.281
   61	 46    42   2.4844e-3	   501.6858343	   370.853
   62	 47    42   9.8251e-6	   502.0255707	   370.853
   63	 47    43   2.4743e-3	   501.6873431	   370.857
   64	 48    44   2.4771e-3	   501.8764957	   370.857
   65	 48    45   9.8220e-6	   501.4629198	   370.853
   66	 49    45   2.4869e-3	   501.8745759	   370.853
   67	 50    46   3.2014e-3	   545.2833424	    66.039
   68	 51    46   1.0677e-5	   545.6242281	    65.970
   69	 51    47   3.1907e-3	   545.2844917	    65.986
   70	 52    48   3.1942e-3	   545.4735356	    66.059
   71	 52    49   1.0675e-5	   545.0618795	    66.039
   72	 53    49   3.2046e-3	   545.4720145	    65.986
   73	 54    50   4.0446e-3	   588.8718342	   386.670
   74	 55    50   1.1528e-5	   589.2135845	   386.671
   75	 55    51   4.0330e-3	   588.8726988	   386.674
   76	 56    52   4.0366e-3	   589.0616977	   386.675
   77	 56    53   1.1525e-5	   588.6515627	   386.670
   78	 57    53   4.0487e-3	   589.0604860	   386.671
   79	 58    54   5.0236e-3	   632.4506061	    83.847
   80	 59    54   1.2380e-5	   632.7929913	    83.769
   81	 59    55   5.0119e-3	   632.4512410	    83.785
   82	 60    56   5.0164e-3	   632.6402439	    83.867
   83	 60    57   1.2377e-5	   632.2313206	    83.847
   84	 61    57   5.0287e-3	   632.6392764	    83.785
   85	 62    58   6.1492e-3	   676.0189501	   404.596
   86	 63    58   1.3231e-5	   676.3617820	   404.596
   87	 63    59   6.1362e-3	   676.0193968	   404.600
   88	 64    60   6.1418e-3	   676.2084424	   404.600
   89	 64    61   1.3226e-5	   675.8004865	   404.596
   90	 65    61   6.1541e-3	   676.2076708	   404.596
   91	 66    62   7.4308e-3	   719.5761549	   103.748
   92	 67    62   1.4080e-5	   719.9192773	   103.661
   93	 67    63   7.4167e-3	   719.5764454	   103.677
   94	 68    64   7.4236e-3	   719.7655654	   103.768
   95	 68    65   1.4076e-5	   719.3583812	   103.748
   96	 69    65   7.4368e-3	   719.7649529	   103.677
   97	 74    71   1.3106e-5	   109.9660360	   424.630
   98	 74    72   1.4514e-6	   109.5890221	   424.630
   99	 75    70   1.3106e-5	   109.9660360	   424.633
  100	 75    73   1.4514e-6	   109.5889362	   424.633
  101	 76    73   1.4545e-5	   109.8299230	   424.630
  102	 77    72   1.4545e-5	   109.8299230	   424.630
  103	 78    75   5.0938e-5	   153.8571550	   125.743
  104	 78    76   2.5432e-6	   153.6161579	   125.647
  105	 79    74   5.0938e-5	   153.8571550	   125.663
  106	 79    77   2.5432e-6	   153.6163297	   125.763
  107	 80    77   5.3461e-5	   153.7935200	   125.743
  108	 81    76   5.3461e-5	   153.7935200	   125.663
  109	 82    66   8.8796e-3	   763.1215074	   446.771
  110	 83    66   1.4929e-5	   763.4647892	   446.771
  111	 83    67   8.8644e-3	   763.1216668	   446.773
  112	 84    68   8.8707e-3	   763.3108878	   446.774
  113	 84    69   1.4926e-5	   762.9043161	   446.771
  114	 85    69   8.8869e-3	   763.3104058	   446.771
  115	 86    78   1.2376e-4	   197.7819620	   149.830
  116	 86    81   3.5326e-6	   197.6045582	   149.725
  117	 87    79   1.2376e-4	   197.7819620	   149.741
  118	 87    80   3.5326e-6	   197.6048445	   149.850
  119	 88    81   1.2725e-4	   197.7445650	   149.830
  120	 89    80   1.2725e-4	   197.7445650	   149.741
  121	 90    86   2.4193e-4	   241.7131680	   471.019
  122	 90    88   4.4787e-6	   241.5730778	   471.019
  123	 91    87   2.4193e-4	   241.7131680	   471.021
  124	 91    89   4.4787e-6	   241.5735070	   471.021
  125	 92    88   2.4644e-4	   241.6883500	   471.019
