21	7	6	2.77e-11 2.83e-11 2.86e-11 2.90e-11 2.94e-11 2.98e-11 3.02e-11 3.06e-11 3.09e-11 3.12e-11 
22	8	1	1.27e-11 1.29e-11 1.31e-11 1.33e-11 1.35e-11 1.36e-11 1.38e-11 1.39e-11 1.40e-11 1.41e-11 
23	8	2	7.72e-12 7.80e-12 7.77e-12 7.74e-12 7.72e-12 7.72e-12 7.71e-12 7.71e-12 7.71e-12 7.71e-12 
24	8	3	3.62e-11 3.75e-11 3.84e-11 3.93e-11 4.03e-11 4.14e-11 4.24e-11 4.34e-11 4.44e-11 4.54e-11 
25	8	4	2.18e-11 2.16e-11 2.13e-11 2.13e-11 2.13e-11 2.15e-11 2.18e-11 2.21e-11 2.23e-11 2.27e-11 
26	8	5	2.77e-11 2.83e-11 2.86e-11 2.90e-11 2.94e-11 2.98e-11 3.02e-11 3.06e-11 3.09e-11 3.12e-11 
27	8	6	3.20e-12 2.84e-12 2.71e-12 2.67e-12 2.64e-12 2.62e-12 2.60e-12 2.58e-12 2.57e-12 2.55e-12 
28	8	7	1.12e-11 1.40e-11 1.52e-11 1.59e-11 1.63e-11 1.66e-11 1.69e-11 1.71e-11 1.73e-11 1.76e-11 
29	9	1	1.17e-11 1.27e-11 1.35e-11 1.42e-11 1.49e-11 1.56e-11 1.62e-11 1.68e-11 1.75e-11 1.80e-11 
30	9	2	9.03e-12 9.14e-12 9.17e-12 9.25e-12 9.36e-12 9.50e-12 9.65e-12 9.81e-12 9.97e-12 1.01e-11 
31	9	3	1.66e-11 1.66e-11 1.65e-11 1.64e-11 1.64e-11 1.64e-11 1.65e-11 1.65e-11 1.65e-11 1.65e-11 
32	9	4	1.03e-11 1.07e-11 1.11e-11 1.15e-11 1.19e-11 1.23e-11 1.26e-11 1.30e-11 1.33e-11 1.36e-11 
33	9	5	9.87e-12 9.77e-12 9.77e-12 9.85e-12 9.98e-12 1.01e-11 1.03e-11 1.06e-11 1.08e-11 1.10e-11 
34	9	6	1.88e-11 1.93e-11 1.95e-11 1.96e-11 1.98e-11 2.00e-11 2.03e-11 2.06e-11 2.10e-11 2.13e-11 
35	9	7	1.53e-11 1.77e-11 1.94e-11 2.08e-11 2.18e-11 2.27e-11 2.35e-11 2.41e-11 2.47e-11 2.51e-11 
36	9	8	3.28e-12 3.75e-12 4.16e-12 4.49e-12 4.74e-12 4.94e-12 5.10e-12 5.24e-12 5.36e-12 5.46e-12 
37	10	1	9.03e-12 9.14e-12 9.17e-12 9.25e-12 9.36e-12 9.50e-12 9.65e-12 9.81e-12 9.97e-12 1.01e-11 
38	10	2	1.17e-11 1.27e-11 1.35e-11 1.42e-11 1.49e-11 1.56e-11 1.62e-11 1.68e-11 1.75e-11 1.80e-11 
39	10	3	1.03e-11 1.07e-11 1.11e-11 1.15e-11 1.19e-11 1.23e-11 1.26e-11 1.30e-11 1.33e-11 1.36e-11 
40	10	4	1.66e-11 1.66e-11 1.65e-11 1.64e-11 1.64e-11 1.64e-11 1.65e-11 1.65e-11 1.65e-11 1.65e-11 
41	10	5	1.88e-11 1.93e-11 1.95e-11 1.96e-11 1.98e-11 2.00e-11 2.03e-11 2.06e-11 2.10e-11 2.13e-11 
42	10	6	9.87e-12 9.77e-12 9.77e-12 9.85e-12 9.98e-12 1.01e-11 1.03e-11 1.06e-11 1.08e-11 1.10e-11 
43	10	7	3.28e-12 3.75e-12 4.16e-12 4.49e-12 4.74e-12 4.94e-12 5.10e-12 5.24e-12 5.36e-12 5.46e-12 
44	10	8	1.53e-11 1.77e-11 1.94e-11 2.08e-11 2.18e-11 2.27e-11 2.35e-11 2.41e-11 2.47e-11 2.51e-11 
45	10	9	6.56e-12 8.17e-12 9.07e-12 9.60e-12 9.95e-12 1.02e-11 1.05e-11 1.07e-11 1.09e-11 1.11e-11 
46	11	1	3.47e-12 3.43e-12 3.36e-12 3.31e-12 3.27e-12 3.24e-12 3.22e-12 3.20e-12 3.19e-12 3.17e-12 
47	11	2	1.24e-11 1.32e-11 1.35e-11 1.36e-11 1.37e-11 1.38e-11 1.38e-11 1.38e-11 1.38e-11 1.38e-11 
48	11	3	7.82e-12 7.81e-12 7.85e-12 7.99e-12 8.17e-12 8.37e-12 8.58e-12 8.79e-12 8.99e-12 9.19e-12 
49	11	4	1.40e-12 1.04e-12 8.24e-13 7.05e-13 6.29e-13 5.78e-13 5.41e-13 5.12e-13 4.90e-13 4.71e-13 
50	11	5	1.66e-11 1.69e-11 1.69e-11 1.69e-11 1.70e-11 1.70e-11 1.71e-11 1.71e-11 1.72e-11 1.72e-11 
51	11	6	1.35e-11 1.33e-11 1.29e-11 1.27e-11 1.25e-11 1.23e-11 1.22e-11 1.21e-11 1.20e-11 1.19e-11 
52	11	7	4.34e-12 3.97e-12 3.78e-12 3.73e-12 3.75e-12 3.82e-12 3.91e-12 4.01e-12 4.11e-12 4.20e-12 
53	11	8	5.58e-12 5.11e-12 4.93e-12 4.94e-12 5.05e-12 5.20e-12 5.38e-12 5.56e-12 5.74e-12 5.93e-12 
54	11	9	2.01e-11 1.95e-11 1.89e-11 1.86e-11 1.84e-11 1.83e-11 1.82e-11 1.82e-11 1.81e-11 1.81e-11 
55	11	10	1.39e-11 1.36e-11 1.34e-11 1.35e-11 1.37e-11 1.39e-11 1.41e-11 1.44e-11 1.46e-11 1.49e-11 
56	12	1	1.24e-11 1.32e-11 1.35e-11 1.36e-11 1.37e-11 1.38e-11 1.38e-11 1.38e-11 1.38e-11 1.38e-11 
57	12	2	3.47e-12 3.43e-12 3.36e-12 3.31e-12 3.27e-12 3.24e-12 3.22e-12 3.20e-12 3.19e-12 3.17e-12 
58	12	3	1.40e-12 1.04e-12 8.24e-13 7.05e-13 6.29e-13 5.78e-13 5.41e-13 5.12e-13 4.90e-13 4.71e-13 
59	12	4	7.82e-12 7.81e-12 7.85e-12 7.99e-12 8.17e-12 8.37e-12 8.58e-12 8.79e-12 8.99e-12 9.19e-12 
60	12	5	1.35e-11 1.33e-11 1.29e-11 1.27e-11 1.25e-11 1.23e-11 1.22e-11 1.21e-11 1.20e-11 1.19e-11 
61	12	6	1.66e-11 1.69e-11 1.69e-11 1.69e-11 1.70e-11 1.70e-11 1.71e-11 1.71e-11 1.72e-11 1.72e-11 
62	12	7	5.58e-12 5.11e-12 4.93e-12 4.94e-12 5.05e-12 5.20e-12 5.38e-12 5.56e-12 5.74e-12 5.93e-12 
63	12	8	4.34e-12 3.97e-12 3.78e-12 3.73e-12 3.75e-12 3.82e-12 3.91e-12 4.01e-12 4.11e-12 4.20e-12 
64	12	9	1.39e-11 1.36e-11 1.34e-11 1.35e-11 1.37e-11 1.39e-11 1.41e-11 1.44e-11 1.46e-11 1.49e-11 
65	12	10	2.01e-11 1.95e-11 1.89e-11 1.86e-11 1.84e-11 1.83e-11 1.82e-11 1.82e-11 1.81e-11 1.81e-11 
66	12	11	2.16e-11 2.72e-11 3.00e-11 3.21e-11 3.39e-11 3.56e-11 3.72e-11 3.87e-11 4.01e-11 4.14e-11 
67	13	1	3.11e-12 3.31e-12 3.46e-12 3.58e-12 3.69e-12 3.79e-12 3.88e-12 3.96e-12 4.03e-12 4.09e-12 
68	13	2	4.44e-12 4.76e-12 5.01e-12 5.24e-12 5.47e-12 5.70e-12 5.91e-12 6.11e-12 6.29e-12 6.46e-12 
69	13	3	4.34e-12 4.77e-12 5.28e-12 5.82e-12 6.36e-12 6.91e-12 7.45e-12 7.99e-12 8.54e-12 9.07e-12 
70	13	4	9.78e-12 1.01e-11 1.03e-11 1.05e-11 1.06e-11 1.08e-11 1.10e-11 1.12e-11 1.14e-11 1.16e-11 
71	13	5	5.69e-12 5.81e-12 5.89e-12 5.96e-12 6.03e-12 6.10e-12 6.16e-12 6.22e-12 6.27e-12 6.32e-12 
